"filename", "language", "JavaScript", "Solidity", "TypeScript", "JavaScript React", "Markdown", "JSON", "Rust", "JSON with Comments", "CSS", "TypeScript React", "XML", "SCSS", "Yul", "comment", "blank", "total"
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/artifacts/HashFunction_metadata.json", "JSON", 0, 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/artifacts/IERC165.json", "JSON", 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/artifacts/IERC165_metadata.json", "JSON", 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/artifacts/IERC20.json", "JSON", 0, 0, 0, 0, 0, 245, 0, 0, 0, 0, 0, 0, 0, 0, 0, 245
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/artifacts/IERC20_metadata.json", "JSON", 0, 0, 0, 0, 0, 229, 0, 0, 0, 0, 0, 0, 0, 0, 0, 229
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/artifacts/IERC721.json", "JSON", 0, 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/artifacts/IERC721Receiver.json", "JSON", 0, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/artifacts/IERC721Receiver_metadata.json", "JSON", 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/artifacts/IERC721_metadata.json", "JSON", 0, 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 92
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/artifacts/IUniswapV3Pool.json", "JSON", 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/artifacts/IUniswapV3Pool_metadata.json", "JSON", 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/artifacts/IWETH.json", "JSON", 0, 0, 0, 0, 0, 267, 0, 0, 0, 0, 0, 0, 0, 0, 0, 267
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/artifacts/IWETH_metadata.json", "JSON", 0, 0, 0, 0, 0, 249, 0, 0, 0, 0, 0, 0, 0, 0, 0, 249
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/artifacts/Loop.json", "JSON", 0, 0, 0, 0, 0, 387, 0, 0, 0, 0, 0, 0, 0, 0, 0, 387
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/artifacts/Loop_metadata.json", "JSON", 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/artifacts/Mapping.json", "JSON", 0, 0, 0, 0, 0, 1499, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1499
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/artifacts/Mapping_metadata.json", "JSON", 0, 0, 0, 0, 0, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/artifacts/ModifiedAccessControl.json", "JSON", 0, 0, 0, 0, 0, 6117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6117
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/artifacts/ModifiedAccessControl_metadata.json", "JSON", 0, 0, 0, 0, 0, 322, 0, 0, 0, 0, 0, 0, 0, 0, 0, 322
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/artifacts/MyNFT.json", "JSON", 0, 0, 0, 0, 0, 10436, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10436
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/artifacts/MyNFT_metadata.json", "JSON", 0, 0, 0, 0, 0, 362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 362
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/artifacts/NestedMapping.json", "JSON", 0, 0, 0, 0, 0, 1941, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1941
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/artifacts/NestedMapping_metadata.json", "JSON", 0, 0, 0, 0, 0, 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 135
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/artifacts/Payable.json", "JSON", 0, 0, 0, 0, 0, 2046, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2046
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/artifacts/Payable_metadata.json", "JSON", 0, 0, 0, 0, 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/artifacts/PoolAddress.json", "JSON", 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/artifacts/PoolAddress_metadata.json", "JSON", 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/artifacts/Todos.json", "JSON", 0, 0, 0, 0, 0, 6841, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6841
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/artifacts/Todos_metadata.json", "JSON", 0, 0, 0, 0, 0, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/artifacts/Token.json", "JSON", 0, 0, 0, 0, 0, 1066, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1066
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/artifacts/Token_metadata.json", "JSON", 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/artifacts/UniswapV3Flash.json", "JSON", 0, 0, 0, 0, 0, 10749, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10749
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/artifacts/UniswapV3Flash_metadata.json", "JSON", 0, 0, 0, 0, 0, 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 137
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/artifacts/Vault.json", "JSON", 0, 0, 0, 0, 0, 4802, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4802
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/artifacts/Vault_metadata.json", "JSON", 0, 0, 0, 0, 0, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/artifacts/VerifySignature.json", "JSON", 0, 0, 0, 0, 0, 8322, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8322
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/artifacts/VerifySignature_metadata.json", "JSON", 0, 0, 0, 0, 0, 196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 196
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/backend/exampl.sol", "Solidity", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 18
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/mvc/api/nest/express.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/mvc/api/nest/nest.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/mvc/api/rust/actix.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/mvc/api/sol/chainlink.sol", "Solidity", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/mvc/api/sol/zep.sol", "Solidity", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/mvc/db/prisma/prisma.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/mvc/db/rust/sea-ql.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/mvc/view/react/next.jsx", "JavaScript React", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/mvc/view/react/react.jsx", "JavaScript React", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/mvc/view/react/recoil.jsx", "JavaScript React", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/mvc/view/style/example.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/mvc/view/style/styled.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/next-app/README.md", "Markdown", 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 37
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/next-app/next.config.js", "JavaScript", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 7
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/next-app/package-lock.json", "JSON", 0, 0, 0, 0, 0, 729, 0, 0, 0, 0, 0, 0, 0, 0, 1, 730
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/next-app/package.json", "JSON", 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 1, 22
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/next-app/pages/_app.tsx", "TypeScript React", 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 2, 7
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/next-app/pages/_document.tsx", "TypeScript React", 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 2, 14
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/next-app/pages/api/hello.ts", "TypeScript", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 14
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/next-app/pages/componets/about.jsx", "JavaScript React", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/next-app/pages/componets/activelink.jsx", "JavaScript React", 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 40
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/next-app/pages/componets/test.jsx", "JavaScript React", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 19
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/next-app/pages/index.tsx", "TypeScript React", 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 0, 0, 0, 0, 8, 124
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/next-app/public/next.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/next-app/public/thirteen.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/next-app/public/vercel.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/next-app/styles/Home.module.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 236, 0, 0, 0, 0, 5, 38, 279
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/next-app/styles/globals.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 94, 0, 0, 0, 0, 0, 14, 108
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/next-app/tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 1, 21
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/solidity2/abidecode.sol", "Solidity", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 31
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/solidity2/abiencode.sol", "Solidity", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 39
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/solidity2/app/DutchAuction.sol", "Solidity", 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 53
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/solidity2/app/ERC721.sol", "Solidity", 0, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 43, 188
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/solidity2/app/EnglishAuction.sol", "Solidity", 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21, 86
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/solidity2/app/Vault.sol", "Solidity", 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 16, 83
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/solidity2/app/staking.sol", "Solidity", 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 28, 146
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/solidity2/app/valut.sol", "Solidity", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/solidity2/exam.sol", "Solidity", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 14
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/solidity2/gas.sol", "Solidity", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 8, 48
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/solidity2/loan.sol", "Solidity", 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 25, 141
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/solidity2/signature.sol", "Solidity", 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 12, 123
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/solidity2/statement/array.sol", "Solidity", 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 8, 49
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/solidity2/statement/enum.sol", "Solidity", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 6, 42
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/solidity2/statement/for.sol", "Solidity", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 24
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/solidity2/statement/keccak256.sol", "Solidity", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 4, 34
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/solidity2/statement/mapping.sol", "Solidity", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 43
"/Users/user/init/1day10k/2022/202301/0109-0116/0111/solidity2/statement/struct.sol", "Solidity", 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 10, 48
"/Users/user/init/1day10k/2022/202301/0109-0116/0112/alcmey.sol", "Solidity", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/user/init/1day10k/2022/202301/0109-0116/0112/artifacts/AggregatorV3Interface.json", "JSON", 0, 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90
"/Users/user/init/1day10k/2022/202301/0109-0116/0112/artifacts/AggregatorV3Interface_metadata.json", "JSON", 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79
"/Users/user/init/1day10k/2022/202301/0109-0116/0112/artifacts/Ballot.json", "JSON", 0, 0, 0, 0, 0, 224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 224
"/Users/user/init/1day10k/2022/202301/0109-0116/0112/artifacts/Ballot_metadata.json", "JSON", 0, 0, 0, 0, 0, 199, 0, 0, 0, 0, 0, 0, 0, 0, 0, 199
"/Users/user/init/1day10k/2022/202301/0109-0116/0112/artifacts/ChainlinkPriceOracle.json", "JSON", 0, 0, 0, 0, 0, 2147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2147
"/Users/user/init/1day10k/2022/202301/0109-0116/0112/artifacts/ChainlinkPriceOracle_metadata.json", "JSON", 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64
"/Users/user/init/1day10k/2022/202301/0109-0116/0112/artifacts/DiscreteStakingRewards.json", "JSON", 0, 0, 0, 0, 0, 4605, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4605
"/Users/user/init/1day10k/2022/202301/0109-0116/0112/artifacts/DiscreteStakingRewards_metadata.json", "JSON", 0, 0, 0, 0, 0, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 191
"/Users/user/init/1day10k/2022/202301/0109-0116/0112/artifacts/IERC20.json", "JSON", 0, 0, 0, 0, 0, 245, 0, 0, 0, 0, 0, 0, 0, 0, 0, 245
"/Users/user/init/1day10k/2022/202301/0109-0116/0112/artifacts/IERC20_metadata.json", "JSON", 0, 0, 0, 0, 0, 229, 0, 0, 0, 0, 0, 0, 0, 0, 0, 229
"/Users/user/init/1day10k/2022/202301/0109-0116/0112/artifacts/SimpleAuction.json", "JSON", 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 210
"/Users/user/init/1day10k/2022/202301/0109-0116/0112/artifacts/SimpleAuction_metadata.json", "JSON", 0, 0, 0, 0, 0, 185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 185
"/Users/user/init/1day10k/2022/202301/0109-0116/0112/examSol/Ballot.sol", "Solidity", 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 17, 150
"/Users/user/init/1day10k/2022/202301/0109-0116/0112/examSol/artifacts/CSAMM.json", "JSON", 0, 0, 0, 0, 0, 6513, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6513
"/Users/user/init/1day10k/2022/202301/0109-0116/0112/examSol/artifacts/CSAMM_metadata.json", "JSON", 0, 0, 0, 0, 0, 218, 0, 0, 0, 0, 0, 0, 0, 0, 0, 218
"/Users/user/init/1day10k/2022/202301/0109-0116/0112/examSol/artifacts/IERC20.json", "JSON", 0, 0, 0, 0, 0, 245, 0, 0, 0, 0, 0, 0, 0, 0, 0, 245
"/Users/user/init/1day10k/2022/202301/0109-0116/0112/examSol/artifacts/IERC20_metadata.json", "JSON", 0, 0, 0, 0, 0, 229, 0, 0, 0, 0, 0, 0, 0, 0, 0, 229
"/Users/user/init/1day10k/2022/202301/0109-0116/0112/examSol/auction.sol", "Solidity", 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 19, 130
"/Users/user/init/1day10k/2022/202301/0109-0116/0112/examSol/chainlink.sol", "Solidity", 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 39
"/Users/user/init/1day10k/2022/202301/0109-0116/0112/examSol/csamm.sol", "Solidity", 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 31, 148
"/Users/user/init/1day10k/2022/202301/0109-0116/0112/examSol/discrteStaking.sol", "Solidity", 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 26, 94
"/Users/user/init/1day10k/2022/202301/0109-0116/0112/examSol2/app/DutchAuction.sol", "Solidity", 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 53
"/Users/user/init/1day10k/2022/202301/0109-0116/0112/examSol2/app/EnglishAuction.sol", "Solidity", 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21, 86
"/Users/user/init/1day10k/2022/202301/0109-0116/0112/examSol2/app/signature.sol", "Solidity", 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 12, 124
"/Users/user/init/1day10k/2022/202301/0109-0116/0112/examSol2/erc/ERC721.sol", "Solidity", 0, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 43, 190
"/Users/user/init/1day10k/2022/202301/0109-0116/0112/examSol2/erc/Vault.sol", "Solidity", 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 16, 84
"/Users/user/init/1day10k/2022/202301/0109-0116/0112/examSol2/erc/loan.sol", "Solidity", 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 25, 149
"/Users/user/init/1day10k/2022/202301/0109-0116/0112/examSol2/erc/staking.sol", "Solidity", 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 28, 146
"/Users/user/init/1day10k/2022/202301/0109-0116/0112/examSol2/spec/abidecode.sol", "Solidity", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 33
"/Users/user/init/1day10k/2022/202301/0109-0116/0112/examSol2/spec/abiencode.sol", "Solidity", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 7, 40
"/Users/user/init/1day10k/2022/202301/0109-0116/0112/examSol2/spec/gas.sol", "Solidity", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 8, 50
"/Users/user/init/1day10k/2022/202301/0109-0116/0112/examSol2/spec/keccak256.sol", "Solidity", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 5, 39
"/Users/user/init/1day10k/2022/202301/0109-0116/0112/examSol2/statement/array.sol", "Solidity", 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 8, 49
"/Users/user/init/1day10k/2022/202301/0109-0116/0112/examSol2/statement/enum.sol", "Solidity", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 6, 43
"/Users/user/init/1day10k/2022/202301/0109-0116/0112/examSol2/statement/for.sol", "Solidity", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 24
"/Users/user/init/1day10k/2022/202301/0109-0116/0112/examSol2/statement/mapping.sol", "Solidity", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 43
